attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.15,True,least-likely,2822,10,n000093,"""Adrianne_León""",010_n000093_Adrianne_Le_n,dataset/clean_cropped/NN1/010_n000093_Adrianne_Le_n/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/010_n000093_Adrianne_Le_n/0001.jpg,0.15,0.134368
fgsm,0.15,True,least-likely,8040,10,n000093,"""Adrianne_León""",010_n000093_Adrianne_Le_n,dataset/clean_cropped/NN1/010_n000093_Adrianne_Le_n/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/010_n000093_Adrianne_Le_n/0003.jpg,0.15,0.135061
fgsm,0.15,True,least-likely,820,10,n000093,"""Adrianne_León""",010_n000093_Adrianne_Le_n,dataset/clean_cropped/NN1/010_n000093_Adrianne_Le_n/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/010_n000093_Adrianne_Le_n/0004.jpg,0.15,0.139307
fgsm,0.15,True,least-likely,4287,10,n000093,"""Adrianne_León""",010_n000093_Adrianne_Le_n,dataset/clean_cropped/NN1/010_n000093_Adrianne_Le_n/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/010_n000093_Adrianne_Le_n/0005.jpg,0.15,0.136417
fgsm,0.15,True,least-likely,3744,10,n000093,"""Adrianne_León""",010_n000093_Adrianne_Le_n,dataset/clean_cropped/NN1/010_n000093_Adrianne_Le_n/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/010_n000093_Adrianne_Le_n/0006.jpg,0.15,0.137148
fgsm,0.15,True,least-likely,6850,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0000.jpg,0.15,0.14228
fgsm,0.15,True,least-likely,8035,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0001.jpg,0.15,0.142754
fgsm,0.15,True,least-likely,3665,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0002.jpg,0.15,0.142524
fgsm,0.15,True,least-likely,95,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0003.jpg,0.15,0.137435
fgsm,0.15,True,least-likely,95,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0004.jpg,0.15,0.128078
fgsm,0.15,True,least-likely,95,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0005.jpg,0.15,0.136561
fgsm,0.15,True,least-likely,3373,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0006.jpg,0.15,0.137459
fgsm,0.15,True,least-likely,3665,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0007.jpg,0.15,0.143229
fgsm,0.15,True,least-likely,95,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0008.jpg,0.15,0.141705
fgsm,0.15,True,least-likely,1407,11,n000917,"""Bas_Dost""",011_n000917_Bas_Dost,dataset/clean_cropped/NN1/011_n000917_Bas_Dost/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/011_n000917_Bas_Dost/0009.jpg,0.15,0.12876
fgsm,0.15,True,least-likely,4741,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0001.jpg,0.15,0.143468
fgsm,0.15,True,least-likely,4033,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0002.jpg,0.15,0.142021
fgsm,0.15,True,least-likely,1740,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0003.jpg,0.15,0.137499
fgsm,0.15,True,least-likely,4741,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0004.jpg,0.15,0.144028
fgsm,0.15,True,least-likely,2792,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0005.jpg,0.15,0.14331
fgsm,0.15,True,least-likely,4741,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0006.jpg,0.15,0.131427
fgsm,0.15,True,least-likely,5566,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0007.jpg,0.15,0.142362
fgsm,0.15,True,least-likely,1798,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0008.jpg,0.15,0.137104
fgsm,0.15,True,least-likely,2792,12,n001173,"""Brandon_Roy""",012_n001173_Brandon_Roy,dataset/clean_cropped/NN1/012_n001173_Brandon_Roy/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/012_n001173_Brandon_Roy/0009.jpg,0.15,0.142802
fgsm,0.15,True,least-likely,8472,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0001.jpg,0.15,0.142446
fgsm,0.15,True,least-likely,45,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0003.jpg,0.15,0.143413
fgsm,0.15,True,least-likely,5066,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0004.jpg,0.15,0.14335
fgsm,0.15,True,least-likely,6707,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0006.jpg,0.15,0.138928
fgsm,0.15,True,least-likely,45,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0007.jpg,0.15,0.140928
fgsm,0.15,True,least-likely,6158,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0008.jpg,0.15,0.139964
fgsm,0.15,True,least-likely,8231,13,n007841,"""Sean_Avery""",013_n007841_Sean_Avery,dataset/clean_cropped/NN1/013_n007841_Sean_Avery/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/013_n007841_Sean_Avery/0009.jpg,0.15,0.142922
fgsm,0.15,True,least-likely,959,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0000.jpg,0.15,0.131339
fgsm,0.15,True,least-likely,3371,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0001.jpg,0.15,0.141557
fgsm,0.15,True,least-likely,959,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0003.jpg,0.15,0.143557
fgsm,0.15,True,least-likely,959,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0004.jpg,0.15,0.131943
fgsm,0.15,True,least-likely,2269,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0005.jpg,0.15,0.142058
fgsm,0.15,True,least-likely,959,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0006.jpg,0.15,0.136
fgsm,0.15,True,least-likely,959,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0007.jpg,0.15,0.139026
fgsm,0.15,True,least-likely,959,14,n004143,"""Joanne_Peh""",014_n004143_Joanne_Peh,dataset/clean_cropped/NN1/014_n004143_Joanne_Peh/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/014_n004143_Joanne_Peh/0009.jpg,0.15,0.133667
fgsm,0.15,True,least-likely,5823,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0000.jpg,0.15,0.142875
fgsm,0.15,True,least-likely,4797,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0001.jpg,0.15,0.143366
fgsm,0.15,True,least-likely,5823,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0002.jpg,0.15,0.135323
fgsm,0.15,True,least-likely,4048,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0003.jpg,0.15,0.137336
fgsm,0.15,True,least-likely,7632,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0004.jpg,0.15,0.143729
fgsm,0.15,True,least-likely,8615,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0005.jpg,0.15,0.144428
fgsm,0.15,True,least-likely,5823,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0006.jpg,0.15,0.140425
fgsm,0.15,True,least-likely,1411,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0007.jpg,0.15,0.136898
fgsm,0.15,True,least-likely,387,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0008.jpg,0.15,0.143872
fgsm,0.15,True,least-likely,7590,15,n003444,"""Hervé_Mariton""",015_n003444_Herv__Mariton,dataset/clean_cropped/NN1/015_n003444_Herv__Mariton/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/015_n003444_Herv__Mariton/0009.jpg,0.15,0.142248
fgsm,0.15,True,least-likely,271,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0000.jpg,0.15,0.141644
fgsm,0.15,True,least-likely,1489,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0001.jpg,0.15,0.139213
fgsm,0.15,True,least-likely,1116,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0002.jpg,0.15,0.141164
fgsm,0.15,True,least-likely,5915,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0003.jpg,0.15,0.14086
fgsm,0.15,True,least-likely,8163,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0004.jpg,0.15,0.140962
fgsm,0.15,True,least-likely,2011,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0005.jpg,0.15,0.139034
fgsm,0.15,True,least-likely,1489,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0006.jpg,0.15,0.134511
fgsm,0.15,True,least-likely,5940,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0007.jpg,0.15,0.142181
fgsm,0.15,True,least-likely,4493,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0008.jpg,0.15,0.140976
fgsm,0.15,True,least-likely,6666,16,n008084,"""Simon_Rattle""",016_n008084_Simon_Rattle,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/016_n008084_Simon_Rattle/0009.jpg,0.15,0.142257
fgsm,0.15,True,least-likely,2051,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0000.jpg,0.15,0.135264
fgsm,0.15,True,least-likely,3504,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0002.jpg,0.15,0.136761
fgsm,0.15,True,least-likely,7505,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0004.jpg,0.15,0.14099
fgsm,0.15,True,least-likely,3469,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0005.jpg,0.15,0.138297
fgsm,0.15,True,least-likely,5131,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0006.jpg,0.15,0.141675
fgsm,0.15,True,least-likely,6811,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0007.jpg,0.15,0.128974
fgsm,0.15,True,least-likely,1480,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0008.jpg,0.15,0.139851
fgsm,0.15,True,least-likely,6677,17,n000342,"""Alison_Riske""",017_n000342_Alison_Riske,dataset/clean_cropped/NN1/017_n000342_Alison_Riske/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/017_n000342_Alison_Riske/0009.jpg,0.15,0.144342
fgsm,0.15,True,least-likely,7285,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0000.jpg,0.15,0.130179
fgsm,0.15,True,least-likely,2984,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0001.jpg,0.15,0.12164
fgsm,0.15,True,least-likely,399,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0002.jpg,0.15,0.141243
fgsm,0.15,True,least-likely,1411,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0003.jpg,0.15,0.141244
fgsm,0.15,True,least-likely,2311,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0004.jpg,0.15,0.133894
fgsm,0.15,True,least-likely,5688,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0005.jpg,0.15,0.136863
fgsm,0.15,True,least-likely,2986,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0006.jpg,0.15,0.134679
fgsm,0.15,True,least-likely,4558,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0008.jpg,0.15,0.141435
fgsm,0.15,True,least-likely,1842,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/018_n009040_Wu_Chun/0009.jpg,0.15,0.140707
fgsm,0.15,True,least-likely,584,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0000.jpg,0.15,0.137898
fgsm,0.15,True,least-likely,762,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0001.jpg,0.15,0.142735
fgsm,0.15,True,least-likely,221,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0002.jpg,0.15,0.143396
fgsm,0.15,True,least-likely,1495,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0003.jpg,0.15,0.138016
fgsm,0.15,True,least-likely,7404,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0004.jpg,0.15,0.142558
fgsm,0.15,True,least-likely,7076,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0005.jpg,0.15,0.14144
fgsm,0.15,True,least-likely,828,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0006.jpg,0.15,0.139107
fgsm,0.15,True,least-likely,7076,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0007.jpg,0.15,0.144317
fgsm,0.15,True,least-likely,3329,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0008.jpg,0.15,0.137298
fgsm,0.15,True,least-likely,7076,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/019_n006844_Paul_Le_Guen/0009.jpg,0.15,0.134326
fgsm,0.15,True,least-likely,7298,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/020_n003179_Govinda/0000.jpg,0.15,0.127952
